episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
182,-17.152038857981697,-74.12235675317746,-19.292258822099875,-22.866539195926048,-75.79090202864435,-41.844819131565885,27.102407503529985
183,-69.95695477661081,-19.744294050878718,-73.23346560076821,-74.91845686708996,-77.82485033082891,-63.13560432523532,21.84450957967155
184,-20.960020586779404,-20.916845705663665,-76.39932748710027,-29.225480195716326,-21.590589682703943,-33.81845273159272,21.519933398949842
185,-19.02282278876159,-18.374647724138416,-73.00392915242553,-25.24451282027236,-75.67780584340252,-42.26474366580008,26.313274507962177
186,-71.82166051800533,-22.147469785832563,-181.8585396107771,-20.445904218429195,-128.11657511793635,-84.8780298501961,62.50101091958058
187,-75.45761496146245,-20.31104582141248,-17.8095246241849,-21.607777868019696,-77.68027466838025,-42.573247588691956,27.793105228022437
188,-72.49681494396606,-75.5920155289442,-18.304123468197403,-22.40547841019639,-75.70822669827146,-52.901331809915106,26.630690719392838
189,-74.35012551244961,-127.91484538281588,-22.848961110943026,-18.99612174443902,-21.271963086686473,-53.07640336746681,42.75523345658818
190,-18.673917165588676,-124.10475116164197,-72.30572323637733,-21.610542996444725,-22.877367024157618,-51.91446031684207,41.21566594524536
191,-20.949403826868107,-20.580972791656162,-21.092995742650693,-24.929372447812767,-21.759560076581614,-21.86246097711387,1.580158007324894
192,-20.866580006714027,-72.261861448018,-18.769207827447033,-75.40072335131609,-127.92199456298668,-63.04407343929637,40.462337399998475
193,-20.342297244780177,-77.49969820558012,-23.33612695126031,-24.15209341940537,-24.504170759832675,-33.96687731617173,21.81568852153762
194,-20.494762485238823,-21.43619461659584,-22.04806051520669,-22.743283331954007,-133.40190888527152,-44.02484196685337,44.69464259029015
195,-19.64320445944311,-21.306593160406294,-21.378624379528187,-24.198297902431825,-21.944841480465684,-21.694312276455022,1.4689953802094635
196,-74.10789678772116,-24.771582142356205,-75.0094485090226,-74.04735762473084,-22.807596907963756,-54.14877639435891,24.79829323422192
197,-22.326882848498713,-24.062183715758973,-24.161652297031225,-21.742680482297285,-74.04526336781556,-33.26773254228035,20.4107758983587
198,-17.859420732887113,-74.9872398439621,-20.486426082586156,-20.10859021727667,-25.165515587005352,-31.72143849274348,21.76303736618153
199,-71.76388428591817,-21.71385950934419,-20.09702426162741,-75.60302033503218,-21.574820480445304,-42.150521774473454,25.781366527038706
200,-71.08136394533607,-183.93969238865407,-22.608192493136343,-19.951589199703044,-80.22206814878328,-75.56058123512257,59.47123683072796
201,-70.04108407509132,-23.633869100831582,-20.535073938233023,-24.138793047124878,-76.80540254369487,-43.03084454099513,24.937865862388588
202,-18.1449251948872,-131.42650453761343,-22.5045660982571,-23.866006601363733,-77.70990438339945,-54.73038136310417,44.13606731505087
203,-19.679957670957606,-73.38968204348679,-21.8308399755607,-77.64055081168058,-80.2989131725053,-54.567988734838195,27.7040623469298
204,-18.831483930160275,-20.754119624114306,-23.290419849632762,-22.8329535832077,-20.009465558913785,-21.143688509205766,1.687992154648453
205,-71.37258011349637,-22.319516669893126,-22.04727350061772,-18.870010835435505,-20.583423502667845,-31.038560924422114,20.204363865118104
206,-19.331197822693127,-70.94201669159172,-75.75535632080266,-19.50703802527547,-20.173287890040296,-41.141779350080654,26.34234229973608
207,-74.28802995434417,-19.999452014968224,-24.723217445834106,-24.953753613312266,-76.0103930256518,-43.99496921082211,25.50454878751071
208,-20.328411694747743,-74.48494618654867,-23.515604052333373,-19.867976197264824,-18.308697505539083,-31.301127127286737,21.658149735016202
209,-18.95322250693616,-20.34420931359164,-73.06821432144086,-24.389748360812472,-78.59318832024097,-43.06971656460443,26.86567360325994
210,-19.349717908025234,-74.7685767091073,-77.93415384544865,-23.67798034132425,-21.268411773071367,-43.39976811539536,26.95840021913204
211,-19.88644349000647,-123.32326737385706,-24.1277282370311,-23.146724814814817,-22.565717485728147,-42.609976280287526,40.38112990640609
212,-16.969075535906615,-72.95277315411816,-131.6318970457588,-20.782046586282526,-23.458095188394868,-53.158777502092185,44.24909155651055
213,-76.53220822543578,-77.43698516181132,-75.38296750828232,-19.618657270489724,-24.241311346497984,-54.64242590250343,26.75749130060103
214,-19.05834745286355,-129.0884101651001,-24.382546013473203,-77.02057231994561,-20.532721500126705,-54.01651949030183,43.32755732821612
